Brand,Price,Year,Model,Details,Image URL,Price_in_USD,Power,Usage,Odometer_miles,Range_miles
Porsche,"US$ 125,900",2022,Cayenne GTS,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12983401.jpg,125900,Gasolina,Usado,,
Porsche,"US$ 189,900",2022,911 Carrera 4 S,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12993359.jpg,189900,Gasolina,Usado,,
Porsche,"US$ 324,000",2022,911 Turbo,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13022594.jpg,324000,Gasolina,Usado,,
Porsche,"US$ 184,900",2022,911 Carrera S,"2022 - Gasolina - Usado - 9,300 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12877851.jpg,184900,Gasolina,Usado ,15000,
Porsche,"US$ 189,900",2022,911 Carrera 4 S,"2022 - Gasolina - Usado - 10,600 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13024907.jpg,189900,Gasolina,Usado ,17096,
Porsche,"US$ 95,000",2022,Taycan 4S,2022 - Eléctrico - Usado - Rango 1 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/13079332.jpg,95000,Electrico,Usado ,,1
Porsche,"US$ 322,900",2022,911 GT3,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13022139.jpg,322900,Gasolina,Usado,,
Porsche,"US$ 117,500",2022,Cayenne Coupe,"2022 - Gasolina - Usado - 16,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12110757.jpg,117500,Gasolina,Usado ,25806,
Porsche,"US$ 125,900",2022,Cayenne GTS,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12688832.jpg,125900,Gasolina,Usado,,
Porsche,"US$ 82,500",2022,Cayenne,"2022 - Gasolina - Usado - 47,148 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12645894.jpg,82500,Gasolina,Usado ,76045,
Porsche,"US$ 62,900",2021,Macan,"2021 - Gasolina - Usado - 26,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13152823.jpg,62900,Gasolina,Usado ,26000,
Porsche,"US$ 112,000",2021,Cayenne S,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13186540.jpg,112000,Gasolina,Usado,,
Porsche,"US$ 98,000",2021,Cayenne S,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13126006.jpg,98000,Gasolina,Usado,,
Porsche,"US$ 115,600",2021,Taycan 4S,2021 - Eléctrico - Usado - Rango 407 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12893818.jpg,115600,Electrico,Usado ,,656
Porsche,"US$ 76,490",2021,Macan S,"2021 - Gasolina - Usado - 16,155 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13113480.jpg,76490,Gasolina,Usado ,16155,
Porsche,"US$ 98,500",2021,Cayenne S,"2021 - Gasolina - Usado - 65,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13067124.jpg,98500,Gasolina,Usado ,65000,
Porsche,"US$ 155,000",2021,Cayenne GTS,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13017908.jpg,155000,Gasolina,Usado,,
Porsche,"US$ 99,000",2021,Cayenne Coupe,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13161805.jpg,99000,Gasolina,Usado,,
Porsche,"US$ 259,900",2021,911 Turbo,"2021 - Gasolina - Usado - 13,663 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13070513.jpg,259900,Gasolina,Usado ,22037,
Porsche,"US$ 94,900",2021,Cayenne Coupe,"2021 - Gasolina - Usado - 19,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13126983.jpg,94900,Gasolina,Usado ,19000,
Porsche,"US$ 174,900",2021,Taycan Turbo S,2021 - Eléctrico - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12402771.jpg,174900,Electrico,Usado,,
Porsche,"US$ 85,000",2021,Cayenne,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12743651.jpg,85000,Gasolina,Usado,,
Porsche,"US$ 98,000",2021,Cayenne Coupe,"2021 - Gasolina - Usado - 19,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/10626803.jpg,98000,Gasolina,Usado ,30645,
Porsche,"US$ 280,000",2021,911 Turbo S,"2021 - Gasolina - Usado - 3,328 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12295305.jpg,280000,Gasolina,Usado ,5367,
Porsche,"US$ 89,500",2020,Panamera,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13168757.jpg,89500,Gasolina,Usado,,
Porsche,"US$ 85,000",2020,Cayenne Coupe,"2020 - Gasolina - Usado - 16,663 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13025107.jpg,85000,Gasolina,Usado ,16663,
Porsche,"US$ 170,000",2020,911 Carrera S,"2020 - Gasolina - Usado - 46,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12917378.jpg,170000,Gasolina,Usado ,46000,
Porsche,"US$ 59,900",2020,Cayenne,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13117692.jpg,59900,Gasolina,Usado,,
Porsche,"US$ 169,000",2020,911 Carrera,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12820638.jpg,169000,Gasolina,Usado,,
Porsche,"US$ 85,500",2020,Cayenne Coupe,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13131473.jpg,85500,Gasolina,Usado,,
Porsche,"US$ 73,000",2020,Cayenne S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13182419.jpg,73000,Gasolina,Usado,,
Porsche,"US$ 189,500",2020,911 Carrera S,"2020 - Gasolina - Usado - 20,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12924986.jpg,189500,Gasolina,Usado ,32258,
Porsche,"US$ 154,900",2020,911 Carrera,"2020 - Gasolina - Usado - 20,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13186584.jpg,154900,Gasolina,Usado ,32258,
Porsche,"US$ 95,900",2020,Cayenne S,"2020 - Gasolina - Usado - 24,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12778373.jpg,95900,Gasolina,Usado ,24000,
Porsche,"US$ 92,900",2020,Cayenne Coupe,"2020 - Gasolina - Usado - 41,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12655539.jpg,92900,Gasolina,Usado ,66129,
Porsche,"US$ 65,900",2020,Cayenne,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13093794.jpg,65900,Gasolina,Usado,,
Porsche,"US$ 285,000",2020,911 Turbo S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12611679.jpg,285000,Gasolina,Usado,,
Porsche,"US$ 165,000",2020,911 Carrera 4 S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12562329.jpg,165000,Gasolina,Usado,,
Porsche,"US$ 182,000",2020,Carrera S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13111166.jpg,182000,Gasolina,Usado,,
Porsche,"US$ 93,900",2020,Cayenne Coupe,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13156150.jpg,93900,Gasolina,Usado,,
Porsche,"US$ 93,900",2020,Cayenne S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13135814.jpg,93900,Gasolina,Usado,,
Porsche,"US$ 154,900",2020,911 Carrera,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13172959.jpg,154900,Gasolina,Usado,,
Porsche,"US$ 179,000",2020,911 Carrera S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13166678.jpg,179000,Gasolina,Usado,,
Porsche,"US$ 76,500",2020,Cayenne Coupe,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12503207.jpg,76500,Gasolina,Usado,,
Porsche,"US$ 147,900",2020,911 Carrera S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12740692.jpg,147900,Gasolina,Usado,,
Porsche,"US$ 175,500",2020,911 Carrera S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13110056.jpg,175500,Gasolina,Usado,,
Porsche,"US$ 154,000",2020,911 Carrera,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13140422.jpg,154000,Gasolina,Usado,,
Porsche,"US$ 62,900",2020,Cayenne,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/10953705.jpg,62900,Gasolina,Usado,,
Porsche,"US$ 189,000",2020,911 Carrera S,"2020 - Gasolina - Usado - 16,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12944660.jpg,189000,Gasolina,Usado ,25806,
Porsche,"US$ 50,900",2020,Macan,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12672878.jpg,50900,Gasolina,Usado,,
Porsche,"US$ 83,900",2020,Cayenne Coupe,"2020 - Gasolina - Usado - 40,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13116478.jpg,83900,Gasolina,Usado ,64516,
Porsche,"US$ 66,900",2020,Cayenne,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13089091.jpg,66900,Gasolina,Usado,,
Porsche,"US$ 76,900",2020,Macan GTS,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12759086.jpg,76900,Gasolina,Usado,,
Porsche,"US$ 130,000",2020,Cayenne Turbo S,"2020 - Híbrido - Usado - 20,714 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12852095.jpg,130000,Hibrido,Usado ,20714,
Porsche,"US$ 95,000",2020,Cayenne Coupe,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12413992.jpg,95000,Gasolina,Usado,,
Porsche,"US$ 56,000",2020,Macan,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12823410.jpg,56000,Gasolina,Usado,,
Porsche,"US$ 105,000",2020,Cayenne Coupe,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12658001.jpg,105000,Gasolina,Usado,,
Porsche,"US$ 159,000",2020,Cayenne Turbo S,"2020 - Gasolina - Usado - 16,680 Km",https://img.supercarros.com/AdsPhotos/282x188/5/11869606.jpg,159000,Gasolina,Usado ,26903,
Porsche,"US$ 175,000",2020,Panamera GTS,2020 - Gasolina - Nuevo,https://img.supercarros.com/AdsPhotos/282x188/5/9464556.jpg,175000,Gasolina,Nuevo,,
Porsche,"US$ 170,000",2020,911 Carrera S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12196906.jpg,170000,Gasolina,Usado,,
Porsche,"US$ 92,900",2020,Cayenne,"2020 - Gasolina - Usado - 32,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/11913970.jpg,92900,Gasolina,Usado ,32000,
Porsche,"US$ 67,900",2019,Cayenne,"2019 - Gasolina - Usado - 68,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12905902.jpg,67900,Gasolina,Usado ,68000,
Porsche,"US$ 49,000",2019,Cayenne Platinum Edition,2019 - Gasolina - Usado - 8 Km,https://img.supercarros.com/AdsPhotos/282x188/5/13151615.jpg,49000,Gasolina,Usado ,12,
Porsche,"US$ 58,500",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13003559.jpg,58500,Gasolina,Usado,,
Porsche,"US$ 275,000",2019,911 GT3 RS,"2019 - Gasolina - Usado - 9,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13190250.jpg,275000,Gasolina,Usado ,9000,
Porsche,"US$ 58,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13190095.jpg,58900,Gasolina,Usado,,
Porsche,"US$ 66,500",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12994699.jpg,66500,Gasolina,Usado,,
Porsche,"US$ 59,900",2019,Cayenne,2019 - Gasolina - Usado - 80 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/13003707.jpg,59900,Gasolina,Usado ,80,
Porsche,"US$ 59,000",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12922967.jpg,59000,Gasolina,Usado,,
Porsche,"US$ 54,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12889066.jpg,54900,Gasolina,Usado,,
Porsche,"US$ 65,900",2019,Cayenne,"2019 - Gasolina - Usado - 45,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12859663.jpg,65900,Gasolina,Usado ,72580,
Porsche,"US$ 68,900",2019,Cayenne,"2019 - Gasolina - Usado - 43,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12747126.jpg,68900,Gasolina,Usado ,43000,
Porsche,"US$ 64,000",2019,Cayenne,"2019 - Gasolina - Usado - 80,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13146764.jpg,64000,Gasolina,Usado ,80000,
Porsche,"US$ 55,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13187559.jpg,55900,Gasolina,Usado,,
Porsche,"US$ 55,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13105010.jpg,55900,Gasolina,Usado,,
Porsche,"US$ 58,500",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12903969.jpg,58500,Gasolina,Usado,,
Porsche,"US$ 47,900",2019,Macan,"2019 - Gasolina - Usado - 40,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12460336.jpg,47900,Gasolina,Usado ,40000,
Porsche,"US$ 54,000",2019,Cayenne S,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13184137.jpg,54000,Gasolina,Usado,,
Porsche,"US$ 74,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13067857.jpg,74900,Gasolina,Usado,,
Porsche,"US$ 59,900",2019,Macan S,"2019 - Gasolina - Usado - 20,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13181190.jpg,59900,Gasolina,Usado ,32258,
Porsche,"US$ 89,900",2019,Cayenne Hybrid,"2019 - Gasolina - Usado - 47,296 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13104491.jpg,89900,Gasolina,Usado ,76283,
Porsche,"US$ 58,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12731053.jpg,58900,Gasolina,Usado,,
Porsche,"US$ 57,500",2019,Cayenne,"2019 - Gasolina - Usado - 80,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13045435.jpg,57500,Gasolina,Usado ,80000,
Porsche,"US$ 73,900",2019,Cayenne E-Hybrid,"2019 - Gasolina - Usado - 20,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13150881.jpg,73900,Gasolina,Usado ,32258,
Porsche,"US$ 70,000",2019,Cayenne,"2019 - Gasolina - Usado - 56,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13053577.jpg,70000,Gasolina,Usado ,90322,
Porsche,"US$ 49,900",2019,Macan,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12925096.jpg,49900,Gasolina,Usado,,
Porsche,"US$ 87,900",2019,Cayenne Turbo,"2019 - Gasolina - Usado - 32,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13075539.jpg,87900,Gasolina,Usado ,32000,
Porsche,"US$ 49,900",2019,Macan,"2019 - Gasolina - Usado - 35,984 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13150174.jpg,49900,Gasolina,Usado ,58038,
Porsche,"US$ 68,000",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12759095.jpg,68000,Gasolina,Usado,,
Porsche,"US$ 80,999",2019,Panamera,"2019 - Gasolina - Usado - 41,124 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13140992.jpg,80999,Gasolina,Usado ,66329,
Porsche,"US$ 57,000",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13109137.jpg,57000,Gasolina,Usado,,
Porsche,"US$ 57,000",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13096913.jpg,57000,Gasolina,Usado,,
Porsche,"US$ 55,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12925148.jpg,55900,Gasolina,Usado,,
Porsche,"US$ 55,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12925250.jpg,55900,Gasolina,Usado,,
Porsche,"US$ 69,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13079063.jpg,69900,Gasolina,Usado,,
Porsche,"US$ 84,900",2019,Cayenne Turbo,"2019 - Gasolina - Usado - 50,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12477225.jpg,84900,Gasolina,Usado ,50000,
Porsche,"US$ 69,500",2019,Cayenne S,"2019 - Gasolina - Usado - 101,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12878610.jpg,69500,Gasolina,Usado ,101000,
Porsche,"US$ 74,900",2019,Cayenne,"2019 - Gasolina - Usado - 35,338 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13070082.jpg,74900,Gasolina,Usado ,56996,
Porsche,"US$ 69,800",2019,Cayenne S,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12733602.jpg,69800,Gasolina,Usado,,
Porsche,"US$ 110,000",2019,Cayenne Turbo,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12821900.jpg,110000,Gasolina,Usado,,
Porsche,"US$ 275,000",2019,911 GT3 RS,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12786944.jpg,275000,Gasolina,Usado,,
Porsche,"US$ 65,000",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12772901.jpg,65000,Gasolina,Usado,,
Porsche,"US$ 68,800",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12688446.jpg,68800,Gasolina,Usado,,
Porsche,"US$ 73,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12516829.jpg,73900,Gasolina,Usado,,
Porsche,"US$ 78,900",2019,Cayenne,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12430520.jpg,78900,Gasolina,Usado,,
Porsche,"US$ 39,900",2018,Cayenne Platinum Edition,"2018 - Gasolina - Usado - 75,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13156068.jpg,39900,Gasolina,Usado ,120967,
Porsche,"US$ 38,500",2018,Macan,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12961340.jpg,38500,Gasolina,Usado,,
Porsche,"US$ 39,900",2018,Macan S,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12655751.jpg,39900,Gasolina,Usado,,
Porsche,"US$ 39,900",2018,Cayenne,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13187399.jpg,39900,Gasolina,Usado,,
Porsche,"US$ 170,000",2018,911 Turbo S,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13086014.jpg,170000,Gasolina,Usado,,
Porsche,"US$ 56,900",2018,Macan GTS,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12505262.jpg,56900,Gasolina,Usado,,
Porsche,"US$ 39,500",2018,Macan,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13034504.jpg,39500,Gasolina,Usado,,
Porsche,"US$ 34,900",2018,Macan,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13163178.jpg,34900,Gasolina,Usado,,
Porsche,"US$ 39,900",2018,Cayenne Platinum Edition,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12737535.jpg,39900,Gasolina,Usado,,
Porsche,"US$ 34,900",2018,Macan,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12670296.jpg,34900,Gasolina,Usado,,
Porsche,"US$ 39,900",2018,Cayenne,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13157503.jpg,39900,Gasolina,Usado,,
Porsche,"US$ 170,000",2018,911 Turbo,"2018 - Gasolina - Usado - 15,410 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13142538.jpg,170000,Gasolina,Usado ,15410,
Porsche,"US$ 92,900",2018,Panamera SE Hybrid,"2018 - Híbrido - Usado - 45,500 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13122582.jpg,92900,Hibrido,Usado ,73387,
Porsche,"US$ 38,500",2018,Macan S,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13039215.jpg,38500,Gasolina,Usado,,
Porsche,"US$ 39,900",2018,Cayenne Platinum Edition,2018 - Diesel - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13058994.jpg,39900,Diesel,Usado,,
Porsche,"US$ 39,000",2018,Cayenne Platinum Edition,2018 - Diesel - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13016145.jpg,39000,Diesel,Usado,,
Porsche,"US$ 110,000",2018,Panamera Turbo,"2018 - Gasolina - Usado - 21,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12999063.jpg,110000,Gasolina,Usado ,33870,
Porsche,"US$ 44,500",2018,Macan,"2018 - Gasolina - Usado - 45,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12845753.jpg,44500,Gasolina,Usado ,45000,
Porsche,"US$ 49,999",2018,Carrera S,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12781576.jpg,49999,Gasolina,Usado,,
Porsche,"US$ 90,000",2018,Panamera Turbo,"2018 - Gasolina - Usado - 41,572 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12515634.jpg,90000,Gasolina,Usado ,67051,
Porsche,"US$ 29,900",2017,Macan S,"2017 - Gasolina - Usado - 139,379 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13189560.jpg,29900,Gasolina,Usado ,139379,
Porsche,"US$ 32,900",2017,Cayenne,"2017 - Gasolina - Usado - 90,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13030167.jpg,32900,Gasolina,Usado ,145161,
Porsche,"US$ 57,900",2017,Cayenne S,"2017 - Gasolina - Usado - 19,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12469822.jpg,57900,Gasolina,Usado ,19000,
Porsche,"US$ 135,000",2017,911 Turbo,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12624762.jpg,135000,Gasolina,Usado,,
Porsche,"US$ 39,800",2017,Macan S,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11721222.jpg,39800,Gasolina,Usado,,
Porsche,"US$ 67,000",2017,Boxster 718,"2017 - Gasolina - Usado - 27,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13113602.jpg,67000,Gasolina,Usado ,27000,
Porsche,"US$ 39,900",2017,Cayenne Platinum Edition,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12870312.jpg,39900,Gasolina,Usado,,
Porsche,"US$ 36,899",2017,Macan,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/10742479.jpg,36899,Gasolina,Usado,,
Porsche,"US$ 33,900",2017,Macan S,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12360831.jpg,33900,Gasolina,Usado,,
Porsche,"US$ 44,900",2017,Cayenne Platinum Edition,"2017 - Gasolina - Usado - 114,097 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12712929.jpg,44900,Gasolina,Usado ,184027,
Porsche,"US$ 39,900",2017,Cayenne,"2017 - Gasolina - Usado - 98,069 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12958136.jpg,39900,Gasolina,Usado ,158175,
Porsche,"US$ 32,900",2017,Macan,"2017 - Gasolina - Usado - 92,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13141010.jpg,32900,Gasolina,Usado ,148387,
Porsche,"US$ 119,500",2017,911 Turbo,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12944995.jpg,119500,Gasolina,Usado,,
Porsche,"US$ 34,500",2017,Macan,"2017 - Gasolina - Usado - 74,426 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12855493.jpg,34500,Gasolina,Usado ,120041,
Porsche,"US$ 39,900",2017,Cayenne Platinum Edition,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11938549.jpg,39900,Gasolina,Usado,,
Porsche,"US$ 36,500",2017,Cayenne,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12915113.jpg,36500,Gasolina,Usado,,
Porsche,"US$ 118,900",2017,911 Carrera S,"2017 - Gasolina - Usado - 25,311 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12981991.jpg,118900,Gasolina,Usado ,40824,
Porsche,"US$ 31,900",2017,Cayenne,"2017 - Gasolina - Usado - 60,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13100699.jpg,31900,Gasolina,Usado ,60000,
Porsche,"US$ 35,900",2017,Cayenne,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13093910.jpg,35900,Gasolina,Usado,,
Porsche,"US$ 75,000",2017,Cayenne GTS,"2017 - Gasolina - Usado - 7,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12966978.jpg,75000,Gasolina,Usado ,11290,
Porsche,"US$ 33,900",2017,Cayenne Platinum Edition,"2017 - Gasolina - Usado - 92,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13064090.jpg,33900,Gasolina,Usado ,148387,
Porsche,"US$ 33,000",2017,Macan,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12929105.jpg,33000,Gasolina,Usado,,
Porsche,"US$ 44,900",2017,Cayenne Platinum Edition,"2017 - Gasolina - Usado - 90,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12852122.jpg,44900,Gasolina,Usado ,90000,
Porsche,"US$ 47,500",2017,Macan GTS,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12357528.jpg,47500,Gasolina,Usado,,
Porsche,"US$ 48,500",2016,Cayenne GTS,"2016 - Gasolina - Usado - 82,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13184950.jpg,48500,Gasolina,Usado ,132258,
Porsche,"US$ 36,900",2016,Macan,"2016 - Gasolina - Usado - 75,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13184349.jpg,36900,Gasolina,Usado ,120967,
Porsche,"US$ 37,469",2016,Cayenne,2016 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13190368.jpg,37469,Gasolina,Usado,,
